pedido_id,cliente_id,fecha_pedido,fecha_entrega,estado,canal,metodo_pago,pais_envio,total_bruto,descuento_pct,total_neto,data_owner,clasificacion_dato
PED-001129,CLI-00291,2023-07-12,,cancelado,mobile,tarjeta_credito,Ecuador,3393249.61,0.27,2477072.22,ventas@retailtech.co,interno
PED-001130,CLI-00060,2023-09-05,2023-09-18,devuelto,mobile,tarjeta_credito,Colombia,2892681.05,0.0,2892681.05,ventas@retailtech.co,interno
PED-001131,CLI-00044,2023-05-04,,pendiente,tienda_fisica,transferencia,Colombia,2901106.69,0.0,2901106.69,ventas@retailtech.co,interno
PED-001132,CLI-00229,2024-01-02,2024-01-13,entregado,tienda_fisica,PSE,Chile,2449919.34,0.0,2449919.34,ventas@retailtech.co,interno
PED-001133,CLI-00289,2024-08-26,2024-09-10,entregado,web,transferencia,Chile,2161441.04,0.0,2161441.04,ventas@retailtech.co,interno
PED-001134,CLI-00061,2023-09-19,2023-10-01,entregado,marketplace,credito_tienda,Argentina,2797465.29,0.0,2797465.29,ventas@retailtech.co,interno
PED-001135,CLI-00287,2024-12-02,,cancelado,web,transferencia,Chile,119965.25,0.0,119965.25,ventas@retailtech.co,interno
PED-001136,CLI-00203,2023-03-26,2023-03-30,entregado,mobile,credito_tienda,Perú,3230030.34,0.21,2551723.97,ventas@retailtech.co,interno
PED-001137,CLI-00241,2023-11-14,,pendiente,web,tarjeta_credito,Ecuador,2471539.3,0.0,2471539.3,ventas@retailtech.co,interno
PED-001138,CLI-00275,2024-11-22,,enviado,tienda_fisica,credito_tienda,Perú,1569394.15,0.28,1129963.79,ventas@retailtech.co,interno
PED-001139,CLI-00289,2024-07-02,,cancelado,mobile,transferencia,Chile,2060172.19,0.01,2039570.47,ventas@retailtech.co,interno
PED-001140,CLI-00095,2023-02-10,,cancelado,web,PSE,Perú,1176669.22,0.0,1176669.22,ventas@retailtech.co,interno
PED-001141,CLI-00029,2023-01-06,2023-01-13,entregado,tienda_fisica,PSE,México,3171299.62,0.24,2410187.71,ventas@retailtech.co,interno
PED-001142,CLI-00072,2024-11-30,2024-12-10,entregado,web,PSE,México,1570215.79,0.07,1460300.68,ventas@retailtech.co,interno
PED-001143,CLI-00252,2024-09-11,,enviado,web,credito_tienda,Ecuador,1547388.1,0.0,1547388.1,ventas@retailtech.co,interno
PED-001144,CLI-00248,2024-07-10,2024-07-12,entregado,web,tarjeta_credito,Colombia,141540.59,0.0,141540.59,ventas@retailtech.co,interno
PED-001145,CLI-00084,2024-11-11,2024-11-17,entregado,web,tarjeta_credito,México,1787219.65,0.0,1787219.65,ventas@retailtech.co,interno
PED-001146,CLI-00162,2023-07-11,,enviado,marketplace,tarjeta_credito,Ecuador,3487908.53,0.13,3034480.42,ventas@retailtech.co,interno
PED-001147,CLI-00183,2024-02-28,,enviado,mobile,transferencia,Colombia,163151.28,0.0,163151.28,ventas@retailtech.co,interno
PED-001148,CLI-00007,2024-06-06,2024-06-19,entregado,tienda_fisica,PSE,Chile,1847856.86,0.0,1847856.86,ventas@retailtech.co,interno
PED-001149,CLI-00133,2024-05-06,2024-05-19,devuelto,web,PSE,Perú,2332526.32,0.0,2332526.32,ventas@retailtech.co,interno
PED-001150,CLI-00090,2024-10-04,2024-10-13,entregado,web,transferencia,Argentina,2343111.16,0.02,2296248.94,ventas@retailtech.co,interno
PED-001151,CLI-00216,2023-03-16,2023-03-26,devuelto,mobile,efectivo,Perú,2203619.77,0.0,2203619.77,ventas@retailtech.co,interno
PED-001152,CLI-00118,2024-03-18,,enviado,tienda_fisica,transferencia,Perú,1138694.34,0.0,1138694.34,ventas@retailtech.co,interno
PED-001153,CLI-00239,2023-08-19,2023-08-31,entregado,mobile,PSE,Argentina,3324122.97,0.14,2858745.75,ventas@retailtech.co,interno
PED-001154,CLI-00054,2024-05-24,2024-06-06,entregado,mobile,tarjeta_credito,Chile,2109380.7,0.0,2109380.7,ventas@retailtech.co,interno
PED-001155,CLI-00198,2023-10-15,2023-10-23,entregado,tienda_fisica,transferencia,Argentina,1211652.15,0.3,848156.5,ventas@retailtech.co,interno
PED-001156,CLI-00084,2024-12-05,2024-12-15,entregado,marketplace,efectivo,Colombia,2128086.74,0.28,1532222.45,ventas@retailtech.co,interno
PED-001157,CLI-00165,2023-12-17,2023-12-26,entregado,tienda_fisica,efectivo,Argentina,2218996.41,0.0,2218996.41,ventas@retailtech.co,interno
PED-001158,CLI-00187,2023-11-17,2023-12-02,entregado,mobile,efectivo,Argentina,1991901.86,0.27,1454088.36,ventas@retailtech.co,interno
PED-001159,CLI-00085,2023-10-13,2023-10-18,entregado,tienda_fisica,PSE,Ecuador,2352154.07,0.0,2352154.07,ventas@retailtech.co,interno
PED-001160,CLI-00105,2024-12-30,2025-01-08,entregado,web,efectivo,Ecuador,735514.09,0.0,735514.09,ventas@retailtech.co,interno
PED-001161,CLI-00222,2024-09-04,2024-09-17,entregado,mobile,transferencia,Perú,3108274.59,0.1,2797447.13,ventas@retailtech.co,interno
PED-001162,CLI-00156,2024-08-04,2024-08-12,entregado,web,transferencia,Argentina,533531.21,0.0,533531.21,ventas@retailtech.co,interno
PED-001163,CLI-00268,2023-01-04,2023-01-06,devuelto,tienda_fisica,credito_tienda,Argentina,3271073.94,0.0,3271073.94,ventas@retailtech.co,interno
PED-001164,CLI-00258,2023-09-30,2023-10-01,entregado,marketplace,efectivo,Colombia,1726219.59,0.19,1398237.87,ventas@retailtech.co,interno
PED-001165,CLI-00045,2023-05-06,,enviado,tienda_fisica,tarjeta_credito,Argentina,2809516.76,0.0,2809516.76,ventas@retailtech.co,interno
PED-001166,CLI-00025,2023-05-11,2023-05-24,entregado,web,tarjeta_credito,Colombia,2607005.36,0.0,2607005.36,ventas@retailtech.co,interno
PED-001167,CLI-00164,2024-10-01,2024-10-13,entregado,tienda_fisica,PSE,México,1518564.18,0.0,1518564.18,ventas@retailtech.co,interno
PED-001168,CLI-00227,2024-08-21,,pendiente,mobile,credito_tienda,Argentina,789056.26,0.0,789056.26,ventas@retailtech.co,interno
PED-001169,CLI-00166,2023-06-14,,pendiente,marketplace,tarjeta_credito,Colombia,2598084.98,0.0,2598084.98,ventas@retailtech.co,interno
PED-001170,CLI-00137,2024-02-21,2024-02-25,entregado,tienda_fisica,tarjeta_credito,Colombia,2143385.04,0.0,2143385.04,ventas@retailtech.co,interno
PED-001171,CLI-00133,2023-11-12,2023-11-19,entregado,mobile,tarjeta_credito,Colombia,2109014.26,0.0,2109014.26,ventas@retailtech.co,interno
PED-001172,CLI-00225,2024-03-30,2024-04-07,entregado,web,credito_tienda,Chile,3111211.48,0.0,3111211.48,ventas@retailtech.co,interno
PED-001173,CLI-00014,2024-11-20,2024-11-28,entregado,marketplace,credito_tienda,Argentina,3066134.83,0.0,3066134.83,ventas@retailtech.co,interno
PED-001174,CLI-00224,2024-03-28,2024-04-07,entregado,mobile,transferencia,México,527192.18,0.0,527192.18,ventas@retailtech.co,interno
PED-001175,CLI-00225,2023-12-28,2024-01-04,entregado,marketplace,tarjeta_credito,Ecuador,2509394.9,0.0,2509394.9,ventas@retailtech.co,interno
PED-001176,CLI-00207,2023-09-07,2023-09-18,devuelto,tienda_fisica,transferencia,Colombia,2805349.72,0.14,2412600.76,ventas@retailtech.co,interno
PED-001177,CLI-00165,2024-04-01,2024-04-16,entregado,tienda_fisica,efectivo,Perú,1544834.15,0.0,1544834.15,ventas@retailtech.co,interno
PED-001178,CLI-00023,2023-08-13,,enviado,marketplace,efectivo,Colombia,2106890.64,0.19,1706581.42,ventas@retailtech.co,interno
PED-001179,CLI-00051,2023-04-03,2023-04-15,entregado,tienda_fisica,transferencia,México,2441211.96,0.03,2367975.6,ventas@retailtech.co,interno
PED-001180,CLI-00044,2024-03-22,2024-03-27,entregado,mobile,tarjeta_credito,Argentina,1447888.71,0.06,1361015.39,ventas@retailtech.co,interno
PED-001181,CLI-00177,2024-11-01,,enviado,marketplace,transferencia,México,3037154.5,0.26,2247494.33,ventas@retailtech.co,interno
PED-001182,CLI-00108,2023-07-20,2023-07-30,entregado,web,transferencia,Argentina,377748.3,0.02,370193.33,ventas@retailtech.co,interno
PED-001183,CLI-00197,2023-07-03,2023-07-06,entregado,mobile,efectivo,Argentina,674153.32,0.0,674153.32,ventas@retailtech.co,interno
PED-001184,CLI-00031,2024-05-27,,cancelado,marketplace,PSE,México,222554.0,0.0,222554.0,ventas@retailtech.co,interno
PED-001185,CLI-00268,2024-09-15,2024-09-29,entregado,mobile,tarjeta_credito,Ecuador,2746472.16,0.0,2746472.16,ventas@retailtech.co,interno
PED-000944,CLI-00288,2024-10-17,2024-10-27,entregado,marketplace,credito_tienda,Argentina,1336552.22,0.02,1309821.18,ventas@retailtech.co,interno
PED-001187,CLI-00238,2024-06-21,2024-06-29,entregado,tienda_fisica,credito_tienda,Perú,1254925.81,0.28,903546.58,ventas@retailtech.co,interno
PED-001188,CLI-00219,2024-05-26,,enviado,tienda_fisica,tarjeta_credito,Argentina,151547.94,0.0,151547.94,ventas@retailtech.co,interno
PED-001189,CLI-00122,2024-01-27,,cancelado,web,PSE,Perú,1323341.37,0.0,1323341.37,ventas@retailtech.co,interno
PED-001190,CLI-00184,2023-05-31,2023-06-08,entregado,marketplace,PSE,México,2628557.96,0.24,1997704.05,ventas@retailtech.co,interno
PED-001191,CLI-00221,2023-08-21,,pendiente,mobile,transferencia,México,1412356.17,0.08,1299367.68,ventas@retailtech.co,interno
PED-001192,CLI-00035,2023-02-22,2023-02-26,entregado,tienda_fisica,transferencia,Perú,3231544.87,0.27,2359027.76,ventas@retailtech.co,interno
PED-001193,CLI-00282,2024-03-19,,cancelado,web,transferencia,Colombia,1046479.85,0.0,1046479.85,ventas@retailtech.co,interno
PED-001194,CLI-00166,2023-07-18,2023-07-23,entregado,web,tarjeta_credito,Argentina,3472545.98,0.05,3298918.68,ventas@retailtech.co,interno
PED-001195,CLI-00271,2024-06-17,2024-06-23,entregado,tienda_fisica,credito_tienda,Chile,1426856.89,0.0,1426856.89,ventas@retailtech.co,interno
PED-001196,CLI-00287,2023-02-22,2023-03-07,entregado,marketplace,credito_tienda,Colombia,453459.84,0.0,453459.84,ventas@retailtech.co,interno
PED-001197,CLI-00224,2024-07-15,2024-07-27,entregado,tienda_fisica,transferencia,Ecuador,3495289.74,0.15,2970996.28,ventas@retailtech.co,interno
PED-001198,CLI-00227,2023-10-01,2023-10-04,entregado,tienda_fisica,transferencia,México,3204606.98,0.0,3204606.98,ventas@retailtech.co,interno
PED-001199,CLI-00120,2023-11-07,,pendiente,marketplace,PSE,Perú,486973.53,0.0,486973.53,ventas@retailtech.co,interno
PED-001200,CLI-00024,2023-09-19,2023-10-04,entregado,tienda_fisica,transferencia,Colombia,3468817.08,0.0,3468817.08,ventas@retailtech.co,interno
