evento_id,cliente_id,session_id,tipo_evento,timestamp,producto_id,dispositivo,pais,duracion_seg,data_owner,clasificacion_dato
EVT-0001986,CLI-00109,SES-00001309,page_view,2024-12-19 11:55:16,,tablet,Colombia,332.0,analytics@retailtech.co,público
EVT-0001987,CLI-00293,SES-00000067,remove_from_cart,2023-11-06 03:31:51,PROD-0019,mobile,Argentina,261.0,analytics@retailtech.co,público
EVT-0001988,,SES-00000710,add_to_cart,2023-12-16 17:44:02,PROD-0039,mobile,Colombia,587.0,analytics@retailtech.co,público
EVT-0001989,CLI-00264,SES-00001523,remove_from_cart,2024-12-04 03:48:36,PROD-0055,desktop,Colombia,201.0,analytics@retailtech.co,público
EVT-0001990,CLI-00174,SES-00000445,page_view,2023-04-20 09:20:15,,tablet,Ecuador,229.0,analytics@retailtech.co,público
EVT-0001991,CLI-00042,SES-00000880,search,2024-02-29 14:44:18,,desktop,Colombia,464.0,analytics@retailtech.co,público
EVT-0001992,CLI-00122,SES-00000161,search,2024-11-29 00:30:48,,desktop,Colombia,5.0,analytics@retailtech.co,público
EVT-0001993,CLI-00123,SES-00000222,purchase,2024-03-03 19:48:58,PROD-0023,mobile,Chile,310.0,analytics@retailtech.co,público
EVT-0001994,CLI-00231,SES-00001217,page_view,2023-01-01 21:43:24,,mobile,Colombia,54.0,analytics@retailtech.co,público
EVT-0001995,,SES-00001262,page_view,2023-10-07 02:35:27,,desktop,México,566.0,analytics@retailtech.co,público
EVT-0001997,CLI-00177,SES-00000248,page_view,2023-04-30 19:52:09,,mobile,Ecuador,2.0,analytics@retailtech.co,público
EVT-0001998,CLI-00152,SES-00001109,checkout,2023-09-24 12:53:06,,tablet,Argentina,233.0,analytics@retailtech.co,público
EVT-0001999,CLI-00173,SES-00000902,page_view,2024-09-09 14:08:54,,mobile,Chile,596.0,analytics@retailtech.co,público
EVT-0002000,CLI-00032,SES-00000403,add_to_cart,2023-10-29 02:16:08,PROD-0051,mobile,México,522.0,analytics@retailtech.co,público
EVT-0002001,CLI-00268,SES-00000238,page_view,2023-12-05 20:20:10,,desktop,Colombia,438.0,analytics@retailtech.co,público
EVT-0002002,CLI-00159,SES-00000736,page_view,2024-05-12 16:13:57,,tablet,México,593.0,analytics@retailtech.co,público
EVT-0002003,CLI-00210,SES-00000742,page_view,2023-04-21 19:29:56,,tablet,Argentina,590.0,analytics@retailtech.co,público
EVT-0002004,CLI-00139,SES-00001418,page_view,2023-06-01 04:21:45,,mobile,Colombia,515.0,analytics@retailtech.co,público
EVT-0002005,CLI-00224,SES-00000435,search,2024-05-24 03:04:29,,tablet,Colombia,356.0,analytics@retailtech.co,público
EVT-0002006,CLI-00025,SES-00001164,search,2023-07-19 19:17:59,,tablet,México,132.0,analytics@retailtech.co,público
EVT-0002007,,SES-00001176,purchase,2024-09-13 08:34:26,PROD-0078,tablet,Colombia,342.0,analytics@retailtech.co,público
EVT-0002008,,SES-00000613,add_to_cart,2023-11-30 22:40:17,PROD-0079,desktop,Colombia,122.0,analytics@retailtech.co,público
EVT-0002009,CLI-00159,SES-00001791,checkout,2023-09-27 05:58:04,,desktop,Colombia,399.0,analytics@retailtech.co,público
EVT-0002010,CLI-00185,SES-00000068,search,2023-05-31 09:58:09,,mobile,Colombia,163.0,analytics@retailtech.co,público
EVT-0002011,CLI-00011,SES-00000516,page_view,2024-11-16 22:31:40,,mobile,Colombia,238.0,analytics@retailtech.co,público
EVT-0002013,CLI-00051,SES-00000048,add_to_cart,2023-01-29 12:45:41,PROD-0037,mobile,Colombia,234.0,analytics@retailtech.co,público
EVT-0002014,CLI-00140,SES-00001517,page_view,2023-10-15 13:06:23,,desktop,Colombia,578.0,analytics@retailtech.co,público
EVT-0002016,,SES-00000192,checkout,2023-07-03 18:44:22,,mobile,Colombia,457.0,analytics@retailtech.co,público
EVT-0002017,CLI-00190,SES-00000493,search,2023-06-30 19:36:03,,mobile,Colombia,29.0,analytics@retailtech.co,público
EVT-0002018,CLI-00150,SES-00001902,search,2023-09-16 19:58:31,,tablet,Colombia,392.0,analytics@retailtech.co,público
EVT-0002019,CLI-00286,SES-00001812,add_to_cart,2023-08-26 06:13:52,PROD-0040,tablet,Perú,585.0,analytics@retailtech.co,público
EVT-0002020,CLI-00028,SES-00000183,add_to_cart,2023-02-13 06:45:18,PROD-0038,desktop,Colombia,51.0,analytics@retailtech.co,público
EVT-0002021,,SES-00001648,purchase,2024-02-20 21:49:50,PROD-0034,tablet,Colombia,580.0,analytics@retailtech.co,público
EVT-0002022,,SES-00000992,search,2023-09-06 09:59:59,,tablet,Perú,209.0,analytics@retailtech.co,público
EVT-0002023,,SES-00001292,checkout,2023-10-19 22:43:41,,desktop,Argentina,465.0,analytics@retailtech.co,público
EVT-0002024,,SES-00000327,remove_from_cart,2023-04-24 17:46:52,PROD-0069,desktop,Chile,445.0,analytics@retailtech.co,público
EVT-0002025,CLI-00035,SES-00000945,add_to_cart,2024-11-12 06:36:10,PROD-0049,tablet,México,87.0,analytics@retailtech.co,público
EVT-0002026,CLI-00032,SES-00001782,page_view,2024-11-08 00:34:51,,desktop,Argentina,409.0,analytics@retailtech.co,público
EVT-0002027,,SES-00000922,add_to_cart,2024-08-14 21:30:58,PROD-0046,tablet,Perú,367.0,analytics@retailtech.co,público
EVT-0002028,,SES-00001343,page_view,2024-03-09 09:17:42,,tablet,Colombia,463.0,analytics@retailtech.co,público
EVT-0002029,,SES-00000333,remove_from_cart,2024-12-11 05:33:25,PROD-0051,mobile,Chile,238.0,analytics@retailtech.co,público
EVT-0002030,,SES-00000973,page_view,2024-05-29 22:16:39,,tablet,Colombia,329.0,analytics@retailtech.co,público
EVT-0002031,CLI-00098,SES-00001572,add_to_cart,2023-01-11 19:02:38,PROD-0047,mobile,Colombia,248.0,analytics@retailtech.co,público
EVT-0002032,CLI-00046,SES-00001742,page_view,2024-09-21 10:15:36,,tablet,Colombia,533.0,analytics@retailtech.co,público
EVT-0002033,CLI-00152,SES-00001760,add_to_cart,2023-07-08 14:24:20,PROD-0007,desktop,México,401.0,analytics@retailtech.co,público
EVT-0002034,,SES-00001122,remove_from_cart,2024-06-17 19:36:45,PROD-0047,mobile,México,28.0,analytics@retailtech.co,público
EVT-0002035,,SES-00001390,add_to_cart,2023-03-17 00:43:59,PROD-0047,mobile,Colombia,318.0,analytics@retailtech.co,público
EVT-0002036,CLI-00030,SES-00001636,search,2024-05-18 19:09:00,,tablet,Chile,478.0,analytics@retailtech.co,público
EVT-0002037,,SES-00000926,checkout,2023-01-15 06:43:08,,mobile,Colombia,138.0,analytics@retailtech.co,público
EVT-0002038,CLI-00272,SES-00000153,page_view,2023-12-19 08:47:57,,desktop,Ecuador,7.0,analytics@retailtech.co,público
EVT-0002039,,SES-00001041,add_to_cart,2024-12-08 08:06:46,PROD-0017,desktop,Colombia,465.0,analytics@retailtech.co,público
EVT-0002040,CLI-00168,SES-00000319,remove_from_cart,2023-06-26 19:21:52,PROD-0015,mobile,Colombia,58.0,analytics@retailtech.co,público
EVT-0002041,CLI-00109,SES-00000048,page_view,2024-05-20 19:27:49,,desktop,Colombia,397.0,analytics@retailtech.co,público
EVT-0002042,CLI-00090,SES-00000337,page_view,2024-03-15 13:53:34,,mobile,Colombia,213.0,analytics@retailtech.co,público
EVT-0002043,CLI-00178,SES-00001940,add_to_cart,2023-08-08 09:23:36,PROD-0080,mobile,Ecuador,408.0,analytics@retailtech.co,público
EVT-0002044,CLI-00167,SES-00001195,purchase,2023-06-13 02:37:10,PROD-0005,tablet,Colombia,77.0,analytics@retailtech.co,público
EVT-0002045,,SES-00001733,search,2023-11-02 15:23:58,,desktop,Chile,180.0,analytics@retailtech.co,público
EVT-0002046,CLI-00182,SES-00001020,add_to_cart,2023-12-24 13:59:18,PROD-0040,mobile,Colombia,332.0,analytics@retailtech.co,público
EVT-0002047,,SES-00000834,page_view,2024-11-24 15:31:46,,mobile,Argentina,476.0,analytics@retailtech.co,público
EVT-0002049,CLI-00258,SES-00000636,search,2024-09-23 04:55:53,,desktop,Colombia,512.0,analytics@retailtech.co,público
EVT-0002050,CLI-00025,SES-00000614,checkout,2024-09-24 11:02:54,,tablet,Colombia,400.0,analytics@retailtech.co,público
EVT-0002051,CLI-00094,SES-00001467,add_to_cart,2023-08-14 16:45:50,PROD-0005,mobile,Colombia,476.0,analytics@retailtech.co,público
EVT-0002052,CLI-00084,SES-00001259,page_view,2023-12-05 00:54:51,,desktop,Colombia,189.0,analytics@retailtech.co,público
EVT-0002053,CLI-00145,SES-00001680,page_view,2023-08-18 17:00:11,,mobile,Ecuador,138.0,analytics@retailtech.co,público
EVT-0002054,CLI-00050,SES-00001048,purchase,2024-05-19 12:15:20,PROD-0038,mobile,Colombia,94.0,analytics@retailtech.co,público
EVT-0002055,CLI-00169,SES-00001544,page_view,2023-11-19 21:06:08,,tablet,Colombia,560.0,analytics@retailtech.co,público
EVT-0002056,CLI-00117,SES-00001769,search,2023-11-17 07:57:40,,tablet,Colombia,69.0,analytics@retailtech.co,público
EVT-0002057,CLI-00174,SES-00001127,page_view,2024-03-19 18:22:14,,tablet,Colombia,82.0,analytics@retailtech.co,público
EVT-0002058,,SES-00001367,add_to_cart,2023-05-13 00:36:44,PROD-0064,mobile,Chile,65.0,analytics@retailtech.co,público
EVT-0002059,CLI-00123,SES-00001743,page_view,2023-05-06 02:18:57,,desktop,Colombia,99.0,analytics@retailtech.co,público
EVT-0002060,,SES-00001240,remove_from_cart,2023-02-25 10:42:00,PROD-0042,mobile,México,464.0,analytics@retailtech.co,público
EVT-0002061,CLI-00186,SES-00001591,add_to_cart,2024-10-26 08:03:01,PROD-0047,tablet,Colombia,298.0,analytics@retailtech.co,público
EVT-0002062,,SES-00000614,page_view,2024-01-02 19:47:17,,desktop,Colombia,302.0,analytics@retailtech.co,público
EVT-0002063,CLI-00209,SES-00001168,search,2023-04-02 16:11:34,,desktop,Perú,179.0,analytics@retailtech.co,público
EVT-0002064,CLI-00062,SES-00001817,search,2023-11-29 10:02:45,,desktop,México,469.0,analytics@retailtech.co,público
EVT-0002065,CLI-00227,SES-00000777,purchase,2024-01-14 14:48:29,PROD-0075,tablet,Argentina,412.0,analytics@retailtech.co,público
EVT-0002066,,SES-00000748,page_view,2023-04-05 21:27:37,,desktop,Colombia,570.0,analytics@retailtech.co,público
EVT-0002067,CLI-00185,SES-00001103,add_to_cart,2023-07-29 12:54:38,PROD-0047,desktop,Colombia,420.0,analytics@retailtech.co,público
EVT-0002068,CLI-00213,SES-00001681,add_to_cart,2024-08-20 19:54:08,PROD-0015,mobile,Colombia,258.0,analytics@retailtech.co,público
EVT-0002070,,SES-00001891,page_view,2024-12-29 07:22:52,,tablet,Chile,393.0,analytics@retailtech.co,público
EVT-0002071,CLI-00134,SES-00001152,add_to_cart,2024-08-20 03:21:49,PROD-0025,mobile,Argentina,206.0,analytics@retailtech.co,público
EVT-0002072,CLI-00138,SES-00000498,add_to_cart,2023-07-29 15:22:36,PROD-0011,tablet,Colombia,542.0,analytics@retailtech.co,público
EVT-0002073,CLI-00045,SES-00000473,page_view,2024-05-24 00:07:35,,desktop,Chile,164.0,analytics@retailtech.co,público
EVT-0002074,,SES-00001290,page_view,2023-08-02 06:06:17,,mobile,Colombia,101.0,analytics@retailtech.co,público
EVT-0002075,CLI-00214,SES-00001528,page_view,2023-05-29 15:32:31,,tablet,Colombia,42.0,analytics@retailtech.co,público
EVT-0002076,CLI-00089,SES-00000104,page_view,2024-06-08 23:04:12,,tablet,Argentina,56.0,analytics@retailtech.co,público
EVT-0002077,CLI-00123,SES-00001237,purchase,2023-11-09 09:33:18,PROD-0015,mobile,Colombia,576.0,analytics@retailtech.co,público
EVT-0002078,CLI-00244,SES-00001555,page_view,2023-04-11 13:56:16,,desktop,Chile,349.0,analytics@retailtech.co,público
EVT-0002079,CLI-00096,SES-00000273,add_to_cart,2024-09-29 18:01:00,PROD-0022,mobile,Chile,128.0,analytics@retailtech.co,público
EVT-0002080,CLI-00049,SES-00001009,page_view,2024-07-06 20:53:14,,tablet,Colombia,230.0,analytics@retailtech.co,público
EVT-0002081,CLI-00088,SES-00001653,search,2023-03-02 10:47:42,,tablet,Colombia,252.0,analytics@retailtech.co,público
EVT-0002082,CLI-00084,SES-00000097,checkout,2023-12-22 16:07:14,,desktop,México,160.0,analytics@retailtech.co,público
EVT-0002083,CLI-00189,SES-00000360,remove_from_cart,2024-09-19 22:31:39,PROD-0052,desktop,Colombia,9.0,analytics@retailtech.co,público
EVT-0002084,,SES-00000217,page_view,2024-10-11 01:26:10,,desktop,Colombia,387.0,analytics@retailtech.co,público
EVT-0002085,CLI-00110,SES-00001697,search,2024-03-19 09:46:40,,tablet,Colombia,252.0,analytics@retailtech.co,público
EVT-0002086,,SES-00000525,page_view,2023-12-07 01:40:54,,tablet,Colombia,594.0,analytics@retailtech.co,público
EVT-0002087,CLI-00043,SES-00000585,purchase,2023-12-01 00:37:08,PROD-0068,tablet,Argentina,263.0,analytics@retailtech.co,público
EVT-0002088,CLI-00143,SES-00000900,checkout,2023-12-31 08:42:58,,desktop,Colombia,151.0,analytics@retailtech.co,público
EVT-0002089,,SES-00001391,purchase,2024-11-05 01:18:31,PROD-0017,desktop,Colombia,237.0,analytics@retailtech.co,público
EVT-0002090,CLI-00197,SES-00001788,search,2024-08-05 08:37:00,,mobile,Colombia,372.0,analytics@retailtech.co,público
EVT-0002091,CLI-00163,SES-00000276,page_view,2024-05-11 09:33:04,,tablet,Perú,547.0,analytics@retailtech.co,público
EVT-0002092,CLI-00009,SES-00000470,purchase,2024-11-13 12:19:24,PROD-0079,desktop,Colombia,488.0,analytics@retailtech.co,público
EVT-0002093,,SES-00001592,add_to_cart,2024-07-25 09:09:04,PROD-0029,mobile,México,512.0,analytics@retailtech.co,público
EVT-0002094,CLI-00250,SES-00001834,search,2023-12-15 08:33:14,,desktop,México,125.0,analytics@retailtech.co,público
EVT-0002095,,SES-00000650,page_view,2024-01-06 08:53:09,,desktop,México,216.0,analytics@retailtech.co,público
EVT-0002097,CLI-00245,SES-00001382,page_view,2023-11-01 02:38:30,,desktop,Perú,241.0,analytics@retailtech.co,público
EVT-0002098,CLI-00251,SES-00000464,remove_from_cart,2024-09-02 19:35:42,PROD-0027,mobile,Colombia,544.0,analytics@retailtech.co,público
EVT-0002099,CLI-00183,SES-00001828,add_to_cart,2023-12-16 16:12:40,PROD-0070,desktop,Ecuador,163.0,analytics@retailtech.co,público
EVT-0002100,CLI-00190,SES-00001141,purchase,2023-03-31 16:38:17,PROD-0008,tablet,Colombia,593.0,analytics@retailtech.co,público
EVT-0002101,CLI-00052,SES-00001233,checkout,2024-06-12 22:42:05,,tablet,Colombia,509.0,analytics@retailtech.co,público
EVT-0002102,,SES-00000523,add_to_cart,2024-12-28 17:15:18,PROD-0053,desktop,Colombia,327.0,analytics@retailtech.co,público
EVT-0002103,,SES-00001387,page_view,2023-12-14 06:51:19,,mobile,México,456.0,analytics@retailtech.co,público
EVT-0002104,,SES-00001383,remove_from_cart,2023-05-11 20:00:17,PROD-0073,desktop,Colombia,201.0,analytics@retailtech.co,público
EVT-0002105,CLI-00042,SES-00000461,add_to_cart,2024-10-03 01:55:01,PROD-0059,desktop,Colombia,301.0,analytics@retailtech.co,público
EVT-0002106,CLI-00255,SES-00000350,checkout,2024-10-25 07:00:42,,mobile,Colombia,587.0,analytics@retailtech.co,público
EVT-0002107,,SES-00000750,remove_from_cart,2023-01-30 15:07:57,PROD-0022,mobile,México,443.0,analytics@retailtech.co,público
EVT-0002108,CLI-00058,SES-00001713,add_to_cart,2024-09-06 02:03:09,PROD-0065,tablet,Colombia,288.0,analytics@retailtech.co,público
EVT-0002109,,SES-00000787,page_view,2023-10-25 20:39:23,,tablet,Colombia,365.0,analytics@retailtech.co,público
EVT-0002110,,SES-00000950,checkout,2023-05-27 17:13:05,,mobile,Colombia,437.0,analytics@retailtech.co,público
EVT-0002111,,SES-00001096,page_view,2024-02-20 11:54:58,,desktop,Colombia,22.0,analytics@retailtech.co,público
EVT-0002112,,SES-00000456,add_to_cart,2023-05-28 14:28:24,PROD-0017,desktop,Colombia,483.0,analytics@retailtech.co,público
EVT-0002113,,SES-00000842,search,2024-01-12 02:01:02,,tablet,Colombia,245.0,analytics@retailtech.co,público
EVT-0002114,CLI-00231,SES-00001526,remove_from_cart,2024-08-22 15:41:15,PROD-0012,tablet,Colombia,375.0,analytics@retailtech.co,público
EVT-0002115,,SES-00000362,page_view,2024-05-29 02:55:24,,desktop,Colombia,549.0,analytics@retailtech.co,público
EVT-0002116,CLI-00243,SES-00001691,remove_from_cart,2023-06-12 06:26:12,PROD-0043,desktop,Colombia,534.0,analytics@retailtech.co,público
EVT-0002118,CLI-00286,SES-00000358,checkout,2023-02-07 12:50:29,,tablet,Colombia,157.0,analytics@retailtech.co,público
EVT-0002119,CLI-00202,SES-00001673,search,2024-08-12 05:20:18,,tablet,México,228.0,analytics@retailtech.co,público
EVT-0002120,,SES-00001219,search,2023-03-20 13:38:05,,desktop,Colombia,364.0,analytics@retailtech.co,público
EVT-0002121,,SES-00000524,page_view,2023-10-16 05:53:59,,mobile,Colombia,129.0,analytics@retailtech.co,público
EVT-0002122,CLI-00038,SES-00001319,search,2023-06-21 13:58:44,,mobile,Colombia,365.0,analytics@retailtech.co,público
EVT-0002123,,SES-00001418,checkout,2023-12-10 05:48:09,,desktop,Colombia,267.0,analytics@retailtech.co,público
EVT-0002124,CLI-00027,SES-00000470,search,2023-05-31 11:18:38,,mobile,Colombia,408.0,analytics@retailtech.co,público
EVT-0002125,,SES-00001048,checkout,2023-02-10 22:41:12,,tablet,Colombia,71.0,analytics@retailtech.co,público
EVT-0002126,CLI-00176,SES-00001811,page_view,2023-04-22 13:02:07,,tablet,México,95.0,analytics@retailtech.co,público
EVT-0002127,CLI-00163,SES-00000376,page_view,2023-04-09 23:40:46,,mobile,Colombia,268.0,analytics@retailtech.co,público
EVT-0002128,CLI-00032,SES-00000852,checkout,2023-08-07 20:29:39,,tablet,Colombia,247.0,analytics@retailtech.co,público
EVT-0002129,CLI-00181,SES-00000875,remove_from_cart,2023-12-13 16:45:47,PROD-0029,mobile,Colombia,460.0,analytics@retailtech.co,público
EVT-0002130,CLI-00248,SES-00000716,page_view,2024-01-18 19:28:36,,tablet,Colombia,595.0,analytics@retailtech.co,público
EVT-0002131,CLI-00110,SES-00000344,search,2024-10-25 01:46:49,,mobile,Colombia,600.0,analytics@retailtech.co,público
EVT-0002132,,SES-00001071,add_to_cart,2024-05-21 21:33:20,PROD-0058,tablet,Perú,493.0,analytics@retailtech.co,público
EVT-0002133,CLI-00055,SES-00000012,search,2023-07-05 10:14:03,,tablet,Perú,535.0,analytics@retailtech.co,público
EVT-0002134,,SES-00001850,purchase,2024-11-21 19:16:23,PROD-0078,desktop,México,291.0,analytics@retailtech.co,público
EVT-0002135,CLI-00289,SES-00000951,add_to_cart,2024-02-27 15:04:41,PROD-0020,mobile,Colombia,109.0,analytics@retailtech.co,público
EVT-0002136,CLI-00189,SES-00000391,purchase,2023-01-21 00:46:09,PROD-0050,mobile,Colombia,498.0,analytics@retailtech.co,público
EVT-0002137,,SES-00001153,page_view,2023-12-26 14:03:23,,tablet,Colombia,21.0,analytics@retailtech.co,público
EVT-0002138,CLI-00056,SES-00000323,add_to_cart,2023-03-08 09:19:51,PROD-0062,tablet,Colombia,296.0,analytics@retailtech.co,público
EVT-0002139,CLI-00168,SES-00000794,add_to_cart,2023-03-14 21:03:13,PROD-0002,tablet,Chile,537.0,analytics@retailtech.co,público
EVT-0002140,CLI-00234,SES-00000389,page_view,2024-08-28 08:02:04,,desktop,Chile,497.0,analytics@retailtech.co,público
EVT-0002141,CLI-00211,SES-00000117,purchase,2023-01-29 19:29:06,PROD-0076,tablet,Colombia,240.0,analytics@retailtech.co,público
EVT-0002142,CLI-00293,SES-00000917,checkout,2024-05-02 06:40:06,,mobile,México,424.0,analytics@retailtech.co,público
EVT-0002143,CLI-00227,SES-00000106,search,2023-02-18 02:02:01,,desktop,Colombia,65.0,analytics@retailtech.co,público
EVT-0002144,CLI-00204,SES-00001775,search,2024-06-09 06:08:23,,desktop,Colombia,4.0,analytics@retailtech.co,público
EVT-0002145,CLI-00021,SES-00000128,page_view,2024-06-23 10:50:15,,desktop,Colombia,144.0,analytics@retailtech.co,público
EVT-0002146,CLI-00287,SES-00000086,purchase,2023-05-16 23:07:10,PROD-0079,mobile,Colombia,125.0,analytics@retailtech.co,público
EVT-0002148,CLI-00245,SES-00001718,purchase,2024-01-27 14:27:39,PROD-0006,desktop,Colombia,84.0,analytics@retailtech.co,público
EVT-0002149,CLI-00078,SES-00001163,search,2024-03-11 07:53:11,,mobile,Colombia,338.0,analytics@retailtech.co,público
EVT-0002150,CLI-00075,SES-00001840,page_view,2024-06-03 20:24:07,,mobile,Colombia,335.0,analytics@retailtech.co,público
EVT-0002151,CLI-00162,SES-00001991,search,2023-09-17 09:50:52,,desktop,México,161.0,analytics@retailtech.co,público
EVT-0002152,,SES-00001638,search,2023-03-27 16:42:50,,mobile,México,478.0,analytics@retailtech.co,público
EVT-0002153,,SES-00000291,purchase,2023-12-20 19:53:21,PROD-0038,mobile,México,221.0,analytics@retailtech.co,público
EVT-0002154,,SES-00000657,search,2023-09-08 11:11:14,,mobile,Colombia,128.0,analytics@retailtech.co,público
EVT-0002155,,SES-00001414,search,2024-12-03 06:09:00,,desktop,México,15.0,analytics@retailtech.co,público
EVT-0002156,CLI-00218,SES-00000574,purchase,2023-08-29 03:49:33,PROD-0060,mobile,Colombia,523.0,analytics@retailtech.co,público
